HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,c
55.48,19.5,1
43.20915349347543,29.489924089883647,1
45.40565255985108,22.54149624900216,1
55.48,19.5,1
40.772380534046825,17.360398641054523,1
55.48,19.5,1
27.183138776783252,37.427682114530185,1
55.48,19.5,1
38.69815305684451,9.412673717340068,1
44.27136696134342,22.80091231273446,1
55.48,19.5,1
49.037763167582746,24.98204374376916,1
55.48,19.5,1
29.90382598842462,9.800132064884664,1
26.72460716732864,9.338399830655899,1
25.464398384790435,38.71978905899166,1
40.47244346074788,9.324337601955257,1
7.74,1.5,1
55.48,19.5,1
8.249156970863066,3.517534497044898,1
55.48,19.5,1
31.00334931984034,9.959820778675752,1
41.81246640725661,21.740045065233176,1
10.425167148869292,2.897555916171348,1
55.48,19.5,1
145.11013450023748,28.305545087681473,1
9.023613119998501,3.8373877212396934,1
23.722491262533175,39.158936595632795,1
46.30894197465277,29.179752819209522,1
28.53101421370135,37.619795334692064,1
55.48,19.5,1
25.172714085662683,43.542696537799664,1
9.230011865142421,3.48204142805377,1
48.73400914390264,24.651529161321456,1
55.48,19.5,1
45.33022905443909,30.250089927698525,1
8.901536299886937,4.047561215658572,1
9.51,3.0,1
41.34099333375398,21.712817786030413,1
44.68291980028495,22.08331520049217,1
55.48,19.5,1
30.051289955927153,51.943378155940124,1
55.48,19.5,1
17.15070549085278,2.396985232945746,1
44.93693602464593,22.24435040814781,1
47.18871929850227,23.671882795156424,1
15.937773278797785,3.197932332757718,1
38.51150963428291,54.602904507518296,1
29.283020125659576,46.733693244408336,1
8.10879495630988,2.9613500143779063,1
26.12461035912976,38.68567530288546,1
48.48935513578058,24.731088946173905,1
55.48,19.5,1
43.12630471242209,25.18950136037309,1
55.48,19.5,1
8.638550471543656,2.261483450460725,1
55.48,19.5,1
80.47766953503212,2.807223302102383,1
55.48,19.5,1
20.118649065083726,11.528163237009952,1
74.92,2.5,1
28.4,22.92,1
55.48,19.5,1
53.16603493681649,21.952445597852797,1
105.29606751741719,6.5308800139276375,1
30.624532729102473,44.89470305052203,1
34.15095174542394,48.66833621596521,1
55.48,19.5,1
30.226962625033487,39.48853936874638,1
34.36124029140973,64.63418990008378,1
21.350171187486843,22.875340450961456,1
16.26906479694683,2.4705693370537736,1
9.023455308166284,2.5876739899714263,1
23.407018962138736,39.44865605517871,1
9.51,3.0,1
29.866647667859866,36.85613109176694,1
29.651065482291433,46.22916440135883,1
46.8913832339689,28.542785144127627,1
74.85465990829577,5.59946588853407,1
55.48,19.5,1
55.48,19.5,1
55.48,19.5,1
74.92,2.5,1
55.48,19.5,1
55.48,19.5,1
7.854680221290424,1.9544203768633073,1
55.48,19.5,1
54.989451822603186,115.52127181212764,1
7.74,1.5,1
55.48,19.5,1
15.703700066936632,4.013008695488514,1
101.6729333154413,42.016321407203904,1
7.839382997742623,1.8938051285551425,1
29.0747765061977,36.688223729395446,1
55.48,19.5,1
55.48,19.5,1
55.48,19.5,1
95.02079286281318,3.5709024281668964,1
55.48,19.5,1
55.48,19.5,1
15.279024659529988,5.600760041775524,1
96.98539447137031,8.551841767907586,1
74.92,2.5,1
74.57567961416898,18.833146507369285,1
40.85187782791908,7.274299906712881,1
31.0,44.38,1
16.28758401369097,2.262122502139214,1
74.62866772295193,3.7464485745559504,1
29.830159883772588,45.98365582599508,1
22.54084246889249,40.244124263261995,1
93.01,3.5,1
55.48,19.5,1
100.28140239254839,12.740334407688836,1
55.48,19.5,1
21.11343926468363,5.891258228999906,1
31.26418612454701,10.070942802379387,1
30.89062401254402,43.55142530257404,1
55.48,19.5,1
28.263470995586594,9.561895938844648,1
77.17800309519993,169.56730211507045,1
17.805805758829138,3.9088801390289136,1
55.48,19.5,1
46.3832910330366,23.767341407885826,1
8.121040686102146,1.8229158356797845,1
55.48,19.5,1
10.826029050993938,2.896916784517446,1
243.1379727791348,23.37759129932938,1
98.79843089058204,10.855807619667257,1
17.490990187472647,22.31597255144976,1
16.501258462854913,3.1919307676718134,1
41.37813074967145,7.395360992486102,1
25.266605112553048,38.27651046956899,1
74.92,2.5,1
36.220093946148694,51.48436710194633,1
74.8645153933414,5.131962110728194,1
7.957913376689788,1.6846723531269387,1
150.45602302577078,39.865239843882286,1
149.78944050460987,48.92438654094614,1
23.636356110553997,40.85374799660332,1
43.46473849586157,29.622351552259882,1
53.418794686237504,21.684559299721258,1
55.48,19.5,1
31.50469756388633,22.630382689935978,1
104.31158870271777,39.58428294593259,1
25.284699843252533,8.471585916665617,1
33.8015280678936,6.238517426499387,1
55.48,19.5,1
41.84431306516467,21.53675729036103,1
74.92,2.5,1
55.48,19.5,1
45.409257157508286,12.04042665417957,1
71.68553636938648,16.338468647145874,1
31.0,44.38,1
71.88814619555976,17.229761180781892,1
16.412060955543552,2.28157202430368,1
17.865530084746556,15.132211378353055,1
55.48,19.5,1
110.77365055529816,3.5611274967491333,1
114.41987719203647,6.9221366638286055,1
27.1417478601562,38.23514972498516,1
55.48,19.5,1
55.48,19.5,1
45.846258866051826,8.423225007647625,1
55.48,19.5,1
42.88729844724312,27.779209261128624,1
27.189483444623804,42.555245593200134,1
78.72052941462263,2.710090072671234,1
8.54,4.67,1
8.415425914384935,4.176375185750304,1
102.41186360010606,3.8315184626271526,1
55.48,19.5,1
35.0030486850723,22.30404396594475,1
12.410835224921719,9.653466605998252,1
7.829852626622755,1.856041032992668,1
27.26556093227225,7.794265063553679,1
55.48,19.5,1
19.82903273099923,22.865704279743888,1
11.788472300814503,3.4453040327324764,1
44.745505537421984,30.285961418353363,1
43.31119972896364,24.741667739087895,1
20.895279683738977,10.525070128350276,1
55.48,19.5,1
55.48,19.5,1
7.74,1.5,1
17.429878383383354,3.016737621207139,1
26.426935893806196,42.19008197731564,1
16.066544234025297,3.706723933391095,1
34.52265482527805,65.02970335606658,1
7.878108113354607,2.0472533991676296,1
74.92,2.5,1
55.48,19.5,1
45.12711042649907,89.1416547487551,1
7.74,1.5,1
28.847691866520922,7.034924084761627,1
8.858805522665035,4.1211286362364845,1
19.96919848048512,11.609865890939611,1
42.056203359901325,21.605949160024668,1
73.85883806924136,20.042172295425797,1
9.428339881063483,3.140590101674209,1
28.4,22.92,1
96.11518478850556,3.6094917062237504,1
9.225255645772505,2.7586912252309364,1
74.8038633147195,8.009047891511027,1
55.48,19.5,1
16.269429309420065,3.4664652914762417,1
74.92,2.5,1
55.48,19.5,1
105.72706318770972,22.08551735108537,1
113.27130346256044,8.684747895378386,1
55.48,19.5,1
43.9494253928057,24.2119813184538,1
55.48,19.5,1
38.78365218887011,31.764649770751877,1
7.938908685433513,1.6685666825707737,1
38.57923364240271,9.569507845467731,1
47.770886177308306,26.619537138151372,1
74.92,2.5,1
32.744320500030355,22.514746222012096,1
12.54155796273919,9.694292031285281,1
43.86533620945864,23.761713075066325,1
8.559736492528913,2.194691942821112,1
55.48,19.5,1
48.614505198084515,26.09275241024587,1
7.74,1.5,1
74.58083980133752,18.588368398091973,1
99.04074528354344,99.98542386037565,1
93.01,3.5,1
55.48,19.5,1
9.687026022606272,6.146726739249138,1
55.48,19.5,1
55.48,19.5,1
55.48,19.5,1
72.29545821181577,13.728952740464875,1
29.621265641026106,46.27001501709338,1
72.23181788699975,14.001234249932184,1
41.842831142745815,21.783657339635734,1
55.48,19.5,1
43.28743957916047,25.67057645282149,1
90.78999251325104,3.3772798514787747,1
55.48,19.5,1
8.630019869827493,2.254254126972451,1
30.99825257177712,44.36894299727937,1
44.36670814409174,28.481053840195255,1
28.801050695020685,48.26200137424578,1
55.48,19.5,1
72.60251866352948,12.415212065318496,1
55.48,19.5,1
75.33764915447912,2.5230872943327323,1
38.96615624356495,9.785506460902178,1
55.48,19.5,1
26.370572126611346,37.74532180505193,1
27.91115169952719,37.42425613764981,1
44.65699099905545,30.240098963241167,1
9.51,3.0,1
55.48,19.5,1
42.8485331151501,29.657047358408967,1
156.27738500624818,42.99628935711327,1
23.010876579119454,9.651470548236073,1
43.30623383386378,25.66696387841563,1
24.023616410156226,9.278224910261834,1
25.412971224236195,40.64474666496296,1
106.22181308455544,15.969184937628114,1
55.48,19.5,1
55.48,19.5,1
45.490689381832226,30.074607782421772,1
15.953370059551952,3.8407459821095316,1
27.00862495048549,22.911185859414843,1
55.48,19.5,1
8.877888524679367,4.08827439565511,1
25.133454549255543,39.12157206549125,1
29.28604760928167,37.18977231304606,1
55.48,19.5,1
28.01445569415663,46.37926892197507,1
145.3274946112575,28.538616644751276,1
74.92,2.5,1
42.38978309657506,21.522554225856236,1
31.702873553878526,8.236768306595787,1
29.00811765505853,47.11053871452393,1
20.856422120670228,10.445495532922521,1
55.48,19.5,1
74.79404818892625,8.474637191959886,1
41.07350927378235,18.623263805620105,1
18.369942564310836,12.388257719073122,1
233.1143585628274,26.117350112205223,1
55.48,19.5,1
42.26287917142491,22.898302861522136,1
87.23865688883429,17.070800761432114,1
55.48,19.5,1
72.45662774088473,13.039398078669812,1
90.87881275044029,3.382189759559994,1
55.48,19.5,1
21.280589304789828,10.89294590717062,1
55.48,19.5,1
55.48,19.5,1
7.74,1.5,1
55.48,19.5,1
104.10515800437928,3.8912255995902427,1
55.48,19.5,1
32.11054092992311,6.536940943981316,1
55.48,19.5,1
55.48,19.5,1
23.966638795048883,9.05354337947418,1
30.701725265824493,42.1204281929912,1
25.1723011361018,8.798921446967958,1
28.6,47.67,1
109.77468992812538,3.930519087953619,1
18.91038954753585,22.859884820663126,1
8.305898945998583,1.9795753779649008,1
8.76429878360223,4.283836114829147,1
55.48,19.5,1
10.528643226993012,2.9202107132903645,1
29.303033501786892,37.18517983099836,1
28.4,22.92,1
33.32908505852406,58.033031005038225,1
55.48,19.5,1
26.163049136308032,8.323413674553326,1
23.127738000175203,39.70513857126767,1
29.69864719068378,43.7568169645528,1
74.92,2.5,1
14.851621181676126,5.759123618275579,1
30.847245639777338,54.2870997662015,1
17.08893169149574,10.300608978965618,1
9.498031638170417,3.020605323974644,1
71.60591313152611,16.679132140865853,1
26.474056730442836,22.907799454400998,1
19.375379584993045,7.633757965552006,1
26.49221389840489,43.023750348166544,1
99.21769649661366,3.5213616534639147,1
165.6128641574307,16.227978962766617,1
43.79673694046465,23.39438791958106,1
35.42715027968308,6.026376370580216,1
55.48,19.5,1
9.077762310022205,3.744161796147337,1
43.64233141074557,8.866513345078012,1
55.48,19.5,1
107.47028509708446,4.2159183515106875,1
15.712202070357916,3.983403505003688,1
101.4795202157588,37.34772934590194,1
13.580600403603144,10.449458519181382,1
26.029366026349557,22.904982409216696,1
15.033334353110945,2.3817163037562374,1
46.817225338751285,28.623885480599657,1
55.48,19.5,1
33.58793646195163,47.90209191096669,1
55.48,19.5,1
26.917764962780414,37.53141915091311,1
215.60169711397117,30.904093447094894,1
110.14379079955185,4.335589126497574,1
55.48,19.5,1
98.99120303474479,40.35782439113541,1
36.134128907248666,7.750587402241072,1
31.828877415516043,7.7113772049464995,1
32.362755881961846,5.485294670748367,1
29.64318197674732,46.23997137354222,1
124.03620324590804,16.9775163642559,1
55.48,19.5,1
55.48,19.5,1
29.655209025269727,37.1218503502202,1
9.436040267873413,3.127332734692164,1
95.0999695670622,6.155886259483871,1
33.220554048260205,57.39682528008307,1
35.44903154310735,22.262441087396702,1
55.48,19.5,1
79.91903399444121,2.616626455861831,1
34.75699718555164,33.85243240266115,1
33.3822111465283,22.455241497525346,1
13.697646843525302,12.800163156167052,1
74.92,2.5,1
55.48,19.5,1
55.48,19.5,1
39.61179800288302,56.10035887695622,1
29.380371105081775,18.52194629248038,1
46.18,8.5,1
71.70332632180215,16.262355347738662,1
8.253525746316907,3.534845769780743,1
19.445508010609316,7.800185191358553,1
14.57147673070773,10.128964322548255,1
20.48679271992726,22.869871085103615,1
41.30919366467091,19.61167031688977,1
74.92,2.5,1
17.95349472318308,13.815328997053332,1
55.48,19.5,1
94.11988466839617,3.5391355665866064,1
28.97604474812375,20.335799254944828,1
55.48,19.5,1
8.54,4.67,1
55.48,19.5,1
147.2389612942539,34.851821207480434,1
24.730312106620268,22.896753108367733,1
90.05142268642706,2.8530130425253395,1
43.36459207138454,22.65428139968057,1
13.159315754738142,9.06396249916457,1
39.55811393478133,9.456393448209024,1
74.66626164346883,14.536306655965543,1
55.48,19.5,1
55.48,19.5,1
55.48,19.5,1
74.92,2.5,1
83.70061173900316,2.704849902712693,1
55.48,19.5,1
106.7602380853092,3.5473167174305202,1
33.65771579559801,6.145293495763994,1
87.54682152512962,3.1980000843078833,1
35.536494597063644,9.748961655481175,1
34.47986918109695,64.77889511510637,1
55.48,19.5,1
54.599656139267864,20.433028531934248,1
55.48,19.5,1
29.867986424120673,36.84689367356735,1
52.037826867509416,23.148171910689825,1
55.48,19.5,1
55.48,19.5,1
55.48,19.5,1
55.48,19.5,1
41.88810375860302,22.165029032150812,1
92.48064439834447,3.470737667127942,1
23.64694603263053,39.78311901272071,1
55.48,19.5,1
43.546661830871955,22.05532294321553,1
74.92,2.5,1
55.48,19.5,1
7.790717806462871,1.5429811919176868,1
35.196288786011046,22.286017837125836,1
24.02031678274617,39.617740120685795,1
55.48,19.5,1
74.92,2.5,1
93.66930164142128,158.99928930075717,1
55.48,19.5,1
22.59779438910306,22.88324394635631,1
119.65853866930355,3.664824229319797,1
43.96686944835502,7.990883610398071,1
37.31379083601218,61.566568536064295,1
93.99107483709035,49.513222982622906,1
27.159942241645048,44.49564191247237,1
74.06129793019495,6.173907957339569,1
55.48,19.5,1
49.45253883581761,25.74186178380797,1
8.42019645580226,4.195278456116462,1
29.863134918396508,16.356214185526778,1
28.4,22.92,1
55.48,19.5,1
28.4,22.92,1
43.29922075957041,21.295194810107397,1
55.48,19.5,1
101.08913003049237,27.92451797740194,1
17.76050803813945,16.704453193735894,1
8.115713948708633,1.8184016514479944,1
55.48,19.5,1
36.54329109481696,6.283137356354845,1
27.054648775088193,44.263540689317004,1
30.637421603538144,44.877034551816465,1
46.03950327737507,8.520291823762886,1
15.881652290450898,3.9256749192028857,1
55.48,19.5,1
101.49062311476584,8.739747097828257,1
55.48,19.5,1
89.35678165270289,3.298053159353394,1
55.48,19.5,1
55.48,19.5,1
55.48,19.5,1
55.48,19.5,1
55.48,19.5,1
58.967555092135655,123.87163040270957,1
27.99176862349842,37.1115813562688,1
38.5544268265014,54.66131332001292,1
46.18,8.5,1
29.508288974098758,32.585143455939175,1
42.430141148883834,23.34215166315259,1
74.92,2.5,1
9.51,3.0,1
55.48,19.5,1
39.5301339042933,9.460434580535356,1
55.48,19.5,1
23.21469138663211,22.887151891137037,1
24.204058956770137,38.71668054990498,1
94.75653660665782,5.719459387549071,1
42.76875606016823,18.75709650401471,1
45.584373820893205,11.236023851508534,1
32.5804764493528,57.65825207692873,1
55.48,19.5,1
55.48,19.5,1
23.596155294624666,9.435765861931941,1
87.98558672560952,3.2222546559209237,1
74.79764534994395,8.304002630863891,1
55.48,19.5,1
55.48,19.5,1
33.796901539937096,5.651348177184369,1
39.041178865884184,59.3018992795097,1
15.36949867921657,2.3440859687444138,1
55.48,19.5,1
55.48,19.5,1
28.306832961991073,47.023764005158206,1
55.48,19.5,1
55.48,19.5,1
31.368323716908105,46.53910325319934,1
55.48,19.5,1
32.35021747453426,50.712925830133415,1
8.888377862513554,2.4732015784013166,1
14.902038676551452,11.108942666615398,1
33.8052534028155,6.24093231334584,1
38.19277328358594,54.1691153712602,1
23.180400222492278,39.65677530587444,1
55.48,19.5,1
97.53311480631457,3.6594892385865503,1
93.01,3.5,1
9.156431324477504,3.6087213279614083,1
93.01,3.5,1
74.72243080610664,11.871872018018397,1
55.48,19.5,1
72.64989859978822,18.3168722390198,1
24.103368105351098,38.80915173998368,1
55.48,19.5,1
74.75631071780936,10.264748001350856,1
55.48,19.5,1
42.277707906108056,22.937652606268678,1
55.48,19.5,1
55.48,19.5,1
44.20776878223459,86.83474093967456,1
27.892700902235195,37.56649197828456,1
55.48,19.5,1
55.48,19.5,1
23.706608410119287,39.75669247051781,1
55.48,19.5,1
45.88413631541021,9.859057284968221,1
43.50044347999383,29.640851544038256,1
32.949965614356415,5.686506127893102,1
55.48,19.5,1
8.54,4.67,1
42.74971486655202,83.17603067297811,1
12.143876084580883,8.816130155225926,1
72.92491210023636,11.035870086114532,1
28.760042535564295,48.14125129799772,1
180.7361137938961,12.355796926826878,1
74.92,2.5,1
29.845901477269617,36.99927980683963,1
29.863446426516628,36.878219657035274,1
95.52527919096855,6.6963601515257185,1
55.48,19.5,1
96.25747471807696,23.511835775884137,1
55.48,19.5,1
55.48,19.5,1
55.48,19.5,1
55.48,19.5,1
33.56583062547671,59.42082684962543,1
43.85305090927233,29.82354969392349,1
55.48,19.5,1
7.832714780900771,1.5785718482209918,1
55.48,19.5,1
14.375026762571029,10.845929244124232,1
28.82781740807968,21.00076357208698,1
19.1310340394596,16.103991069000717,1
55.48,19.5,1
55.48,19.5,1
74.92,2.5,1
24.298470490316532,38.629976080321555,1
30.071237756279448,37.34418790841882,1
34.03448424900848,48.50982798632109,1
29.79914175559242,16.643294624217347,1
55.48,19.5,1
55.48,19.5,1
16.23324674530648,3.5093130647686417,1
29.334624585572342,46.66295213061125,1
15.347602290271544,17.3401904561005,1
55.48,19.5,1
55.48,19.5,1
55.48,19.5,1
55.48,19.5,1
12.478870725803475,3.5802353210039364,1
55.48,19.5,1
30.023761393232988,51.86231926209108,1
28.4,22.92,1
43.27315816613982,29.523087132714938,1
28.6,47.67,1
55.48,19.5,1
16.08830409863706,11.700966718385223,1
7.74,1.5,1
41.964949917544,22.596804932387524,1
42.36479117841933,23.16873803670913,1
14.23578840058729,3.9236068535349755,1
8.115681111592146,2.9886364046838816,1
91.53797884589724,2.887694098207571,1
73.46801713357503,8.712226096171486,1
91.8838186181348,3.4377456394767716,1
20.537350239775602,11.299264853857615,1
28.64484985520077,37.035769848787794,1
29.51679855609007,46.41322197935987,1
55.48,19.5,1
29.499848315023435,46.436457934822045,1
11.127941721341948,6.572741971417552,1
55.48,19.5,1
55.48,19.5,1
55.48,19.5,1
55.48,19.5,1
55.48,19.5,1
30.569288108838936,13.188332511736448,1
43.78781934036654,29.789750953557796,1
