HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,c
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
74.92,2.5,468.24,0.06,42,0.4,26.01,187.3,1
12.641877720697355,1.9678356255172447,59.769916803778095,0.005198173616858276,9,0.5400456595785431,3.3195744748199405,26.996593905900497,1
75.10651399252487,56.922960187763735,139546.89673407323,0.9335471947547411,444,0.025562036204689123,7752.601238672747,2802.3589720162063,1
37.779319439929516,9.744434740159642,3204.3024365876213,0.11507872014197072,71,0.10806297611357657,178.01679328596316,343.5634382260899,1
14.703944651990371,2.4185882852249585,82.90000179964082,0.01,12,0.4152737181670061,4.602709032256989,34.70846848900944,1
28.63066288526153,47.62796629478733,64931.30523272668,0.45012776202192306,238,0.02,3607.289770640933,1363.4123855298642,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
28.6,47.67,64981.35,0.45,238,0.02,3610.07,1363.25,1
21.981293501316618,10.47015931734916,2397.379993464805,0.07388003792504669,49,0.09129334597501555,133.1856988975975,229.49697421309878,1
31.69338437343975,43.69741906580648,60124.45319589587,0.46,238,0.02049106542028311,3340.2455049267173,1375.9310271402032,1
9.236057540821115,3.4716328936378735,113.9557531958012,0.01,9,0.29611021123560194,6.325875177544511,31.72976088917192,1
8.006415599383775,1.7257759316811647,27.672268681347873,0.001505172877874431,5,0.6188241221522693,1.538955347836535,14.156752509363537,1
75.29651375962266,16.70861079646973,18081.294787302373,0.3742210122507405,201,0.06712792590401705,1004.5202659612429,1133.0288560053464,1
48.4795286075355,20.150601993077526,15473.039559964547,0.2785084085969537,154,0.05114445878037213,859.61319006175,832.7301563422574,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
30.315753642821527,36.01240400524469,35210.12323865507,0.3343924812413527,177,0.02573208020689212,1956.1178763608143,1008.0142674071278,1
28.4,22.92,14912.49,0.22,129,0.04,828.47,650.73,1
43.73231553432546,29.760992504831847,38773.94403257547,0.43123970019327384,233,0.03,2154.106055076458,1302.031235492848,1
65.38137866658751,17.83337042320173,20526.452240990067,0.384599698550528,202,0.05614992463763199,1140.3594383422824,1155.5022980631798,1
9.651971579682709,1.6693009072918574,32.01728228114145,0.0022573454305580974,6,0.6180810550971638,1.7803870095703571,17.228532776659105,1
106.01550293191475,61.00944405974151,390373.3266403487,2.1403070165961777,912,0.02,21687.40563435946,6414.013299512696,1
27.431332582027608,8.871348567457353,2004.1040175875194,0.07234238100753676,49,0.1146847620150735,111.33418644949735,229.79860791730738,1
28.4,22.92,14912.49,0.22,129,0.04,828.47,650.73,1
43.05637222952198,8.9511429379645,3426.2096486903843,0.12570340059081428,76,0.11140680118162857,190.34546211583705,383.4540990507538,1
27.388321167809586,10.784209998637616,3058.659313040978,0.0941257678004673,59,0.0941257678004673,169.92587483810422,287.9754256984708,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
24.334061231855422,11.39967218950536,3004.6162004383777,0.08951556412355535,56,0.08951556412355535,166.92463224443452,268.5318916910947,1
16.44182118398527,2.3305025520240448,92.60739218271046,0.009227806133600497,12,0.4393048466599876,5.140968372387425,38.92430615545747,1
7.937858073183388,1.6676763332062607,25.031448265335236,0.0011178422213750719,5,0.6319933644732476,1.3925443596797766,13.501389038566622,1
90.25547259816608,14.388802586016778,16639.27645121624,0.40023656508415256,206,0.07433077430174334,924.4073487862217,1211.3858751217706,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
22.455185609054134,11.778283352741544,2971.3707370598295,0.08667952544762889,55,0.08667952544762889,165.0783710664064,256.57089857537477,1
29.333817893162905,41.37928693199864,50757.799202027054,0.4026569101185222,214,0.02591788623518472,2819.8783225607253,1210.6336318808212,1
14.29514903963366,2.125623980452841,74.05677574122448,0.006951377560587124,10,0.49621556098532194,4.11202265738538,32.18607757933789,1
8.7898003601818,2.3896613221879672,57.84807263118374,0.0059310754812531155,7,0.4683434336373941,3.2119465319136777,21.64537971428027,1
8.54,4.67,186.03,0.01,12,0.21,10.33,39.86,1
52.85901258880712,19.546577145376126,15595.299293574644,0.29126949692867343,159,0.05357514227212827,866.4057350794625,872.4256484461268,1
29.606835750978995,22.787248067392312,15292.88462870858,0.22724101450587397,133,0.04080455716731933,849.6033031139768,672.6574010381211,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
12.88468352933894,2.7356644755086994,91.45384305163202,0.01,10,0.3696503286736951,5.076013813539271,34.11629075091616,1
41.96213584413523,21.629466038966193,19622.66048446728,0.30101334902584526,178,0.05,1090.1514683928428,907.3636277757461,1
31.0,44.38,61064.32,0.46,238,0.02,3392.46,1375.96,1
16.238062368233443,2.254384745036475,82.6105068114137,0.01,13,0.43941536732847,4.587185419226146,36.63768099414532,1
83.41745600018717,15.331911854560005,16448.38316532561,0.3803117213825351,197,0.07053556597762574,913.8016391244752,1149.406327980606,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
40.34284801509434,57.59536313740141,133739.13302300172,0.7693740736290781,377,0.02,7429.953848191304,2322.3394669114155,1
74.92,2.5,468.24,0.06,42,0.4,26.01,187.3,1
8.596979736893816,4.571900865347757,180.12995384163398,0.01,11,0.21704903961573002,10.002219657868554,39.19445317628149,1
10.432255585763132,4.544914187720299,209.99058655221586,0.01266140026127023,13,0.21798420078381067,11.663361530896385,46.74504247590608,1
16.768914061811383,2.3373303221580284,91.88935203874479,0.01,13,0.4283559570455962,5.101447997379776,39.242172115762095,1
64.52382148422322,2.7981863248999583,434.5309129886624,0.052983851178824516,37,0.37193540471529807,24.13844230195144,165.97616969524242,1
15.387349783538482,4.148667710137814,267.9122822916246,0.01957223091781512,18,0.2438499217396639,14.88699254196621,64.13869901427225,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
182.6031214673047,29.116975976324262,94141.57718155748,1.3341300698389988,590,0.04056116441486044,5230.0841442468545,4005.770850597864,1
41.95707552601793,8.287107748729182,1352.0168052604024,0.06944033556871718,52,0.14817509456699174,75.11030777885559,210.47478647457942,1
21.628677102095818,10.160880674903261,2219.46281218011,0.07,48,0.09505492433462318,123.30056527051521,218.5908731327061,1
99.99239029195397,89.53008741544897,1035591.6473930199,2.893245580320189,1165,0.01604477964030594,57532.8721375021,8671.966181686863,1
51.51738012760767,19.63816720281994,17726.840973335093,0.31636703156483054,170,0.05070744795164783,984.8255087139376,945.6398852082605,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
74.92,2.5,468.24,0.06,42,0.4,26.01,187.3,1
121.1090512137211,3.6258319566204005,1590.5949377665227,0.14935420108449,85,0.27806260325347,88.36724539856189,438.7509325571508,1
17.228153223852765,9.63198063046131,1260.6883121359429,0.04396328551810897,41,0.11075748926343863,70.03574487715288,138.05176758591136,1
20.85043021929184,10.447703850383842,2272.010730082656,0.07,48,0.09123061532821541,126.22042519690753,217.48564782985426,1
15.698301885634116,2.5152766147022887,96.3427804305209,0.01,12,0.40270850779465667,5.347825508533844,38.7738208759583,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
63.52908296981252,18.14515435725516,20633.177837456733,0.3799977216641305,201,0.05499943041603262,1146.2879350661838,1141.7331832190785,1
135.82692938751606,52.77914028971906,361870.1892720302,2.312510295476647,943,0.02,20103.90025380946,6933.864609638914,1
8.867107713282754,4.106835174038969,152.15917657513418,0.01,10,0.25046693360199024,8.448287587507455,36.03924701907876,1
35.468966392429536,13.831367751253424,5461.085866462171,0.13,80,0.09027808919161853,303.39199258123176,393.95807552454704,1
74.92,2.5,468.24,0.06,42,0.4,26.01,187.3,1
109.17310191099646,3.9466908088441808,1697.35269937268,0.1413327297788955,85,0.25399818933668644,94.29511269339625,430.19202267408144,1
34.894963829222746,64.73773972891198,146054.53984404984,0.751153725181347,374,0.02,8114.13704257783,2256.5366784924345,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
93.03362116690428,5.2988099874925725,1498.6441718168294,0.1208017033399714,73,0.2322209691017714,83.25808839347728,356.4531321109878,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
37.16969142645865,31.899419260354776,34095.64854919433,0.36517202745904065,195,0.03501563885991278,1894.201861237653,1102.047773707336,1
10.368550679666193,4.189025487503794,167.5686302758615,0.01,12,0.25449543948202785,9.304486061461834,40.1460421109559,1
36.654831144849126,32.166383850818974,34181.60404720172,0.3629405605174706,194,0.03481277822886096,1898.9772004926128,1095.5260072796511,1
42.06802087810353,21.602994780474116,19623.973458888486,0.3016751304881471,178,0.05,1090.224264353696,908.5349809640204,1
28.394450995148777,10.145898545189107,2900.944962971139,0.09189452526727185,58,0.09729817508909062,161.16219774007317,286.91515020188444,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
74.92,2.5,468.24,0.06,42,0.4,26.01,187.3,1
77.82532105471722,166.26232527117054,2786163.0423121746,4.749983541241887,1760,0.004866982732920584,154786.852198526,14246.14887472889,1
20.406844565723723,10.700086021404072,2334.3265586062307,0.07075157756527735,48,0.08924842243472265,129.68304588663602,217.97702791606756,1
36.28064790459285,32.80385898136387,37055.47727448672,0.3794651343736114,209,0.03,2058.6348196882777,1150.8183612602902,1
30.800173446707035,3.942302254001894,280.66759488392876,0.026767229170463265,22,0.2737154708477604,15.58820306785728,89.30320537786208,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
30.866361681991073,10.083352023327082,3120.200943120212,0.09937564027470351,61,0.09937564027470351,173.34354181883197,310.116762858562,1
14.638434726382803,4.002299946524326,244.68005901207368,0.018352499554369385,17,0.2548275040106755,13.59529702807718,59.60129834225412,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
13.90613779644324,2.5078950227862045,83.31319430542418,0.01,11,0.4021753966580233,4.625333405772505,33.7594355578586,1
8.545932405775167,2.1829935642162424,48.454334138842285,0.004553290428108285,6,0.5151881254443184,2.6911437818249313,19.314167404359218,1
162.73317499200354,45.35466948500056,334023.5215587789,2.4492463998885956,966,0.02044806667130852,18556.86500362352,7346.8453164213015,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
135.0313091890065,33.251504577082436,82808.21607431953,1.0590106871881617,479,0.03403931298097254,4600.453966363808,3174.344515381652,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
83.19142348345632,4.29448210329309,1155.079745123773,0.10144403888761287,67,0.2667766769806635,64.17270803346348,301.2396264019329,1
33.767022398454024,48.1458216692496,82042.5133795673,0.5500080738216944,278,0.02,4557.916478192074,1651.396319839394,1
246.9296425457063,21.89853366348323,108672.57805375691,1.7111695822639965,741,0.04912635097769687,6037.362621117105,5132.46125494394,1
45.84080935300431,8.527050387797935,3322.796576067136,0.12920440035888425,79,0.11960220017944212,184.59813574817753,390.2239318492579,1
21.531423760511164,22.876488657306407,11271.373820714629,0.1640568451082357,98,0.04,626.1857678174795,492.60356474537866,1
31.0,44.38,61064.32,0.46,238,0.02,3392.46,1375.96,1
34.62856099328411,34.536966203519256,40287.48615218499,0.3908864360558901,208,0.03,2238.1958157803683,1176.9656919856436,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
161.44768986266473,31.665607634257526,90135.83245484316,1.2126769912008788,542,0.037736674213973934,5007.542561319006,3642.7673699799298,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
88.58399931726105,198.24640143078034,3561251.3800636968,5.911923582325644,2164,0.00044725915785740703,197847.3194320409,17726.321115137856,1
135.82775928879838,150.4388743216725,2645401.525315713,4.822676245724583,1796,0.014071372427452405,146966.76579455056,14460.720570407815,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
20.406695012616886,8.170199507661213,1132.4158718780457,0.047836404678110435,40,0.13526382105149695,62.90921510433587,144.85507637836645,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
12.836821247650128,2.6275946364570753,83.86700451800807,0.01,10,0.384619453319629,4.655657307902459,32.487427663249484,1
42.22669872293767,8.059420523072063,1936.2206254089465,0.08442028642541081,54,0.14064310865399798,107.56391407237676,261.94030774617755,1
93.58882313113641,3.52040984242371,1162.8611171572047,0.11122459054542258,71,0.2883672126061032,64.60541352142047,329.74422426364754,1
43.54041298317752,8.71050654864417,3228.571153689754,0.1238086309222303,76,0.11690431546111514,179.3633400997171,374.448500606294,1
115.60484602207808,145.22219671240612,2449266.385822745,4.743280677958921,1759,0.00720851160807327,136070.3692712391,14223.304591751728,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
71.49236739152104,16.804750581924097,20174.349216723942,0.39978227923359266,205,0.05994556980839816,1120.8004787773243,1200.9285794669092,1
32.61240682126475,9.921417684198017,3200.430418874765,0.10349254736897706,63,0.1,177.80135494801337,322.9884026121562,1
9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
24.244615710180117,39.51839032402348,37570.89436655849,0.31678302985225654,172,0.022397575693179506,2087.273397199352,953.6916350789311,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
122.03306714065717,3.6009928187995386,1582.3303356350764,0.14997517953001152,85,0.27992553859003466,87.90834232732148,439.4135165585223,1
9.51,3.0,85.59,0.01,9,0.33,4.75,28.53,1
74.92,2.5,468.24,0.06,42,0.4,26.01,187.3,1
15.433148783447358,2.181211521556732,76.18493007991484,0.00908282028742309,12,0.4610951333892689,4.23073248318489,34.21713969539607,1
28.661409586622113,15.872182397862982,6164.091998445838,0.12475352059989697,76,0.07147887640061813,342.4505120422466,383.2447874173428,1
24.302500605088948,38.62627495451015,36240.88650625778,0.30929847247494363,177,0.029298472474943608,2013.3826226547394,938.3488628274529,1
85.71892748859288,3.7201396254062864,1113.2139084251057,0.10398525613644025,67,0.2779705122728805,61.84683788256396,307.16698698455207,1
35.08525167326399,9.775574934080106,3335.7465633841653,0.10997444737421753,67,0.1,185.32035895409234,341.9900924775187,1
100.35580985636798,4.4338709222494135,1682.7579388739737,0.13276881796250978,81,0.23915322694376467,93.48377438188743,406.9339996013907,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
18.173239590868604,4.127627681719646,284.2414777218345,0.021702878077184823,19,0.24681151230873927,15.79424272708905,70.90547219608396,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
22.661158904729454,9.780359126021086,2149.74872761457,0.07,48,0.10012854498638551,119.42685590289466,220.05714950106542,1
74.92,2.5,468.24,0.06,42,0.4,26.01,187.3,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
13.480452170876571,2.008304501553415,61.266512394028666,0.006777393354045537,10,0.5141199528569527,3.403084214102347,28.478932058219343,1
93.49569816348051,5.271775589667471,1499.9706736838632,0.12126635705259034,73,0.2329813115406024,83.33179936879729,357.773762444744,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
32.52887695034881,34.80141919615149,34844.02375088787,0.3441062631324746,181,0.02735104385541244,1935.7788360444536,1036.8666280692328,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
56.913598643130584,18.987362695813545,15708.489023922022,0.3030838867081646,164,0.0558255022301266,872.6943659820888,909.1762769201974,1
28.6,47.67,64981.35,0.45,238,0.02,3610.07,1363.25,1
38.710904326402655,31.100271830754178,33838.34433078394,0.37185183120190274,197,0.03562289374562752,1879.907081227928,1121.5704110281793,1
88.39962971915564,14.571834917619142,18280.15109426111,0.4174658667904005,213,0.07164391119360031,1015.5676064564836,1261.1910033556367,1
159.42334388727215,30.642226191456,87906.4684336807,1.199459649913218,535,0.03733108554484105,4883.6901475917875,3596.0085109804736,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
23.885452018693773,39.009278758342454,36301.62878174668,0.30717067356476413,174,0.027170673564764138,2016.7573117262841,930.9143334352859,1
75.66820985931942,16.653556439790595,18064.213238675744,0.3750446102217747,201,0.06731798697425571,1003.5712910375412,1135.5528670181159,1
55.48,19.5,21096.95,0.36,197,0.05,1172.05,1081.9,1
23.530207420850562,39.335523797178055,36353.36943243357,0.3053582011267886,171,0.025358201126788577,2019.6318930129135,924.5815547369992,1
33.472999907556414,34.518172878119806,39018.89732725339,0.37599849014742526,200,0.03,2167.7161479501747,1137.6473428597333,1
46.18,8.5,3336.69,0.13,80,0.12,185.37,392.55,1
44.19636219849818,20.741342580087807,15353.468672979692,0.26602797366011677,148,0.048767233078117485,852.9700328367993,793.9076833987367,1
