n,v,l,d,i,e,t,lOCode,lOComment,lOBlank,uniq_Op,uniq_Opnd,total_Op,total_Opnd,errorRate_binned,defects_binned
298.0,1753.03,0.02,47.25,37.1,82830.56,4601.7,79,19,6,27.0,32.0,186.0,112.0,0,0
210.0,1197.09,0.06,17.64,67.88,21110.89,1172.83,45,10,11,15.0,37.0,123.0,87.0,0,0
18.0,59.79,0.17,6.0,9.97,358.77,19.93,7,0,0,6.0,4.0,10.0,8.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
40.0,166.8,0.37,2.71,61.45,452.73,25.15,7,3,3,4.0,14.0,21.0,19.0,0,0
40.0,166.8,0.37,2.71,61.45,452.73,25.15,9,3,3,4.0,14.0,21.0,19.0,0,0
91.0,399.7,0.08,13.23,30.21,5288.35,293.8,19,0,3,8.0,13.0,48.0,43.0,0,0
90.0,395.31,0.04,26.81,14.74,10599.21,588.85,30,0,7,13.0,8.0,57.0,33.0,0,0
65.0,260.0,0.05,22.0,11.82,5720.0,317.78,26,0,6,11.0,5.0,45.0,20.0,0,0
90.0,395.31,0.04,26.81,14.74,10599.21,588.85,30,0,7,13.0,8.0,57.0,33.0,0,0
11.0,30.88,0.2,5.0,6.18,154.4,8.58,3,0,0,5.0,2.0,7.0,4.0,0,0
11.0,30.88,0.2,5.0,6.18,154.4,8.58,3,0,0,5.0,2.0,7.0,4.0,0,0
90.0,395.31,0.04,26.81,14.74,10599.21,588.85,30,0,7,13.0,8.0,57.0,33.0,0,0
11.0,30.88,0.2,5.0,6.18,154.4,8.58,3,0,0,5.0,2.0,7.0,4.0,0,0
11.0,30.88,0.2,5.0,6.18,154.4,8.58,3,0,0,5.0,2.0,7.0,4.0,0,0
253.0,1144.46,0.01,67.6,16.93,77365.58,4298.09,66,0,15,13.0,10.0,149.0,104.0,0,0
21.0,79.95,0.21,4.67,17.13,373.12,20.73,5,0,1,8.0,6.0,14.0,7.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
289.0,1894.28,0.08,12.53,151.16,23738.4,1318.8,75,8,10,15.0,79.0,157.0,132.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,1.0,0.0,0,0
66.0,320.63,0.07,14.46,22.17,4637.64,257.64,15,0,3,15.0,14.0,39.0,27.0,0,0
50.0,237.74,0.09,10.77,22.08,2560.32,142.24,12,0,1,14.0,13.0,30.0,20.0,0,0
416.0,2486.55,0.03,33.95,73.23,84426.99,4690.39,125,22,13,20.0,43.0,270.0,146.0,0,0
144.0,804.23,0.05,21.58,37.27,17352.91,964.05,43,9,12,22.0,26.0,93.0,51.0,0,0
60.0,275.1,0.06,16.55,16.63,4551.62,252.87,17,0,2,13.0,11.0,32.0,28.0,0,0
37.0,151.24,0.14,7.11,21.27,1075.46,59.75,6,0,4,8.0,9.0,21.0,16.0,0,0
104.0,505.23,0.03,31.91,15.83,16121.43,895.64,28,0,3,18.0,11.0,65.0,39.0,0,0
65.0,330.69,0.09,11.11,29.76,3674.28,204.13,18,0,6,16.0,18.0,40.0,25.0,0,0
87.0,413.68,0.05,21.82,18.96,9025.64,501.42,19,0,2,16.0,11.0,57.0,30.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
51.0,233.83,0.1,10.05,23.28,2348.96,130.5,18,0,5,13.0,11.0,34.0,17.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
62.0,284.27,0.04,23.33,12.18,6632.91,368.5,16,0,3,15.0,9.0,34.0,28.0,0,0
99.0,427.87,0.03,32.67,13.1,13977.12,776.51,22,2,1,14.0,6.0,71.0,28.0,0,0
15.0,51.89,0.19,5.33,9.73,276.75,15.38,5,0,0,8.0,3.0,11.0,4.0,0,0
369.0,1989.77,0.03,38.63,51.51,76854.68,4269.7,67,0,6,18.0,24.0,266.0,103.0,0,0
84.0,394.84,0.07,14.58,27.07,5758.04,319.89,18,0,0,14.0,12.0,59.0,25.0,0,0
14.0,48.43,0.28,3.6,13.45,174.36,9.69,4,0,3,6.0,5.0,8.0,6.0,0,0
47.0,220.92,0.15,6.56,33.66,1449.79,80.54,11,0,0,10.0,16.0,26.0,21.0,0,0
21.0,79.95,0.27,3.75,21.32,299.83,16.66,5,0,0,6.0,8.0,11.0,10.0,0,0
21.0,79.95,0.27,3.75,21.32,299.83,16.66,5,0,0,6.0,8.0,11.0,10.0,0,0
18.0,64.53,0.5,2.0,32.25,129.06,7.17,3,0,1,4.0,8.0,10.0,8.0,0,0
41.0,167.59,0.33,3.08,54.47,515.65,28.65,5,0,3,4.0,13.0,21.0,20.0,0,0
7.0,19.65,0.5,2.0,9.83,39.3,2.18,2,0,0,4.0,3.0,4.0,3.0,0,0
83.0,352.58,0.09,10.55,33.43,3718.1,206.56,33,0,0,8.0,11.0,54.0,29.0,0,0
86.0,408.92,0.03,30.0,13.63,12267.61,681.53,15,2,3,18.0,9.0,56.0,30.0,0,0
104.0,520.0,0.04,27.04,19.23,14060.0,781.11,18,2,3,19.0,13.0,67.0,37.0,0,0
94.0,461.25,0.04,26.25,17.57,12107.75,672.65,17,2,3,18.0,12.0,59.0,35.0,0,0
66.0,317.29,0.04,22.5,14.1,7138.92,396.61,15,3,3,18.0,10.0,41.0,25.0,0,0
95.0,466.15,0.04,26.25,17.76,12236.56,679.81,17,3,4,18.0,12.0,60.0,35.0,0,0
112.0,596.06,0.05,19.23,31.0,11460.53,636.7,34,3,4,18.0,22.0,65.0,47.0,0,0
66.0,317.29,0.04,22.5,14.1,7138.92,396.61,15,3,3,18.0,10.0,41.0,25.0,0,0
50.0,240.37,0.22,4.6,52.25,1105.69,61.43,10,0,0,8.0,20.0,27.0,23.0,0,0
19.0,70.31,0.29,3.5,20.09,246.08,13.67,6,0,0,7.0,6.0,13.0,6.0,0,0
45.0,200.67,0.1,9.6,20.9,1926.47,107.03,12,0,1,12.0,10.0,29.0,16.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
134.0,558.77,0.02,40.07,13.94,22390.71,1243.93,26,7,11,11.0,7.0,83.0,51.0,0,0
70.0,332.84,0.09,10.66,31.23,3546.85,197.05,20,0,1,11.0,16.0,39.0,31.0,0,0
50.0,237.74,0.12,8.4,28.3,1997.05,110.95,18,0,2,12.0,15.0,29.0,21.0,0,0
28.0,116.76,0.17,6.0,19.46,700.55,38.92,14,0,2,9.0,9.0,16.0,12.0,0,0
80.0,366.8,0.06,15.65,23.43,5741.78,318.99,20,1,3,11.0,13.0,43.0,37.0,0,0
9.0,28.53,0.4,2.5,11.41,71.32,3.96,3,0,0,5.0,4.0,5.0,4.0,0,0
64.0,271.87,0.07,13.5,20.14,3670.21,203.9,15,0,3,9.0,10.0,34.0,30.0,0,0
133.0,670.9,0.05,20.63,32.52,13841.82,768.99,51,3,4,14.0,19.0,77.0,56.0,0,0
67.0,314.93,0.09,11.73,26.84,3695.17,205.29,23,0,2,11.0,15.0,35.0,32.0,0,0
72.0,342.35,0.08,13.2,25.94,4519.05,251.06,18,0,1,12.0,15.0,39.0,33.0,0,0
19.0,68.11,0.31,3.21,21.19,218.94,12.16,4,0,1,5.0,7.0,10.0,9.0,0,0
42.0,187.3,0.14,7.0,26.76,1311.07,72.84,8,0,1,11.0,11.0,28.0,14.0,0,0
16.0,55.35,0.44,2.29,24.22,126.52,7.03,4,0,1,4.0,7.0,8.0,8.0,0,0
73.0,310.1,0.06,17.19,18.04,5329.82,296.1,10,0,2,11.0,8.0,48.0,25.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
87.0,408.94,0.04,23.86,17.14,9758.75,542.15,25,16,40,15.0,11.0,52.0,35.0,0,0
32.0,133.44,0.08,11.79,11.32,1572.66,87.37,9,4,1,11.0,7.0,17.0,15.0,0,0
62.0,272.32,0.05,21.12,12.89,5752.84,319.6,13,0,1,13.0,8.0,36.0,26.0,0,0
59.0,277.33,0.1,10.5,26.41,2911.92,161.77,10,4,4,13.0,13.0,38.0,21.0,0,0
72.0,321.08,0.06,16.8,19.11,5394.13,299.67,12,0,4,12.0,10.0,44.0,28.0,0,0
51.0,233.83,0.1,10.05,23.28,2348.96,130.5,10,1,2,13.0,11.0,34.0,17.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
45.0,200.67,0.1,9.6,20.9,1926.47,107.03,9,0,2,12.0,10.0,29.0,16.0,0,0
60.0,294.41,0.09,11.5,25.6,3385.75,188.1,11,0,3,15.0,15.0,37.0,23.0,0,0
15.0,38.77,0.25,4.0,9.69,155.1,8.62,3,0,1,4.0,2.0,11.0,4.0,0,0
34.0,146.95,0.25,4.04,36.39,593.43,32.97,10,0,0,7.0,13.0,19.0,15.0,0,0
11.0,30.88,0.2,5.0,6.18,154.4,8.58,2,0,0,5.0,2.0,7.0,4.0,0,0
6.0,15.51,0.5,2.0,7.75,31.02,1.72,2,0,3,4.0,2.0,4.0,2.0,0,0
59.0,236.0,0.15,6.59,35.81,1555.45,86.41,10,0,0,5.0,11.0,30.0,29.0,0,0
25.0,89.62,0.22,4.5,19.92,403.31,22.41,5,0,0,6.0,6.0,16.0,9.0,0,0
12.0,41.51,0.33,3.0,13.84,124.54,6.92,3,0,0,6.0,5.0,7.0,5.0,0,0
3.0,4.75,0.0,0.0,0.0,0.0,0.0,1,0,0,3.0,0.0,3.0,0.0,0,0
12.0,41.51,0.33,3.0,13.84,124.54,6.92,3,0,0,6.0,5.0,7.0,5.0,0,0
29.0,74.96,0.13,8.0,9.37,599.71,33.32,5,0,0,4.0,2.0,21.0,8.0,0,0
327.0,1845.54,0.03,34.59,53.35,63844.18,3546.9,89,0,22,18.0,32.0,204.0,123.0,0,0
27.0,112.59,0.23,4.4,25.59,495.39,27.52,4,0,1,8.0,10.0,16.0,11.0,0,0
7.0,19.65,0.5,2.0,9.83,39.3,2.18,2,0,0,4.0,3.0,4.0,3.0,0,0
81.0,280.21,0.04,25.38,11.04,7110.43,395.02,15,0,7,7.0,4.0,52.0,29.0,0,0
15.0,38.77,0.25,4.0,9.69,155.1,8.62,5,0,0,4.0,2.0,11.0,4.0,0,0
8.0,20.68,0.5,2.0,10.34,41.36,2.3,2,0,1,4.0,2.0,6.0,2.0,0,0
8.0,20.68,0.5,2.0,10.34,41.36,2.3,3,0,1,4.0,2.0,6.0,2.0,0,0
15.0,38.77,0.25,4.0,9.69,155.1,8.62,5,0,1,4.0,2.0,11.0,4.0,0,0
8.0,20.68,0.5,2.0,10.34,41.36,2.3,3,0,1,4.0,2.0,6.0,2.0,0,0
33.0,147.16,0.14,7.2,20.44,1059.56,58.86,10,1,4,12.0,10.0,21.0,12.0,0,0
33.0,147.16,0.14,7.2,20.44,1059.56,58.86,10,1,4,12.0,10.0,21.0,12.0,0,0
52.0,238.42,0.09,11.23,21.24,2676.78,148.71,13,3,6,13.0,11.0,33.0,19.0,0,0
74.0,370.0,0.07,14.0,26.43,5180.0,287.78,26,0,7,16.0,16.0,46.0,28.0,0,0
32.0,142.7,0.1,9.63,14.83,1373.5,76.31,8,0,5,14.0,8.0,21.0,11.0,0,0
4.0,8.0,0.67,1.5,5.33,12.0,0.67,2,1,1,3.0,1.0,3.0,1.0,0,0
84.0,430.86,0.06,15.58,27.65,6714.23,373.01,21,2,5,17.0,18.0,51.0,33.0,0,0
31.0,133.98,0.15,6.72,19.93,900.64,50.04,9,3,3,11.0,9.0,20.0,11.0,0,0
40.0,185.75,0.1,9.55,19.46,1773.11,98.51,9,3,3,14.0,11.0,25.0,15.0,0,0
57.0,285.0,0.16,6.14,46.44,1748.86,97.16,16,4,5,10.0,22.0,30.0,27.0,0,0
47.0,209.59,0.07,14.88,14.09,3117.7,173.21,16,0,3,14.0,8.0,30.0,17.0,0,0
47.0,199.65,0.04,23.8,8.39,4751.73,263.99,13,0,2,14.0,5.0,30.0,17.0,0,0
46.0,205.13,0.07,14.44,14.2,2963.04,164.61,15,0,3,13.0,9.0,26.0,20.0,0,0
4.0,8.0,0.67,1.5,5.33,12.0,0.67,2,0,0,3.0,1.0,3.0,1.0,0,0
161.0,862.57,0.03,34.74,24.83,29962.81,1664.6,54,8,6,22.0,19.0,101.0,60.0,0,0
47.0,199.65,0.04,23.8,8.39,4751.73,263.99,13,0,3,14.0,5.0,30.0,17.0,0,0
59.0,286.62,0.06,16.36,17.52,4690.16,260.56,18,0,3,18.0,11.0,39.0,20.0,0,0
114.0,598.26,0.05,20.5,29.18,12264.41,681.36,35,3,6,19.0,19.0,73.0,41.0,0,0
37.0,151.24,0.08,12.0,12.6,1814.83,100.82,8,0,3,12.0,5.0,27.0,10.0,0,0
7.0,19.65,0.5,2.0,9.83,39.3,2.18,2,0,0,4.0,3.0,4.0,3.0,0,0
27.0,108.0,0.1,10.5,10.29,1134.0,63.0,7,0,2,12.0,4.0,20.0,7.0,0,0
143.0,780.7,0.06,16.81,46.44,13123.81,729.1,36,12,6,15.0,29.0,78.0,65.0,0,0
319.0,1906.75,0.02,44.0,43.34,83897.1,4660.95,64,19,20,24.0,39.0,176.0,143.0,0,0
47.0,206.44,0.15,6.46,31.95,1333.91,74.11,13,0,4,8.0,13.0,26.0,21.0,0,0
47.0,218.26,0.07,13.36,16.32,2916.76,162.04,15,1,2,14.0,11.0,26.0,21.0,0,0
166.0,889.35,0.05,21.35,41.66,18984.28,1054.68,37,8,11,15.0,26.0,92.0,74.0,0,0
254.0,1475.07,0.04,25.06,58.85,36971.26,2053.96,58,17,11,17.0,39.0,139.0,115.0,0,0
124.0,659.92,0.06,16.5,40.0,10888.66,604.93,30,3,4,15.0,25.0,69.0,55.0,0,0
243.0,1385.21,0.03,32.85,42.16,45510.75,2528.37,61,1,10,21.0,31.0,146.0,97.0,0,0
158.0,877.63,0.03,29.92,29.33,26258.54,1458.81,40,6,5,22.0,25.0,90.0,68.0,0,0
196.0,1111.8,0.03,28.83,38.57,32050.38,1780.58,48,2,6,22.0,29.0,120.0,76.0,0,0
15.0,49.83,0.17,5.83,8.54,290.67,16.14,4,1,1,7.0,3.0,10.0,5.0,0,0
143.0,755.81,0.05,18.75,40.31,14171.48,787.3,26,20,6,15.0,24.0,83.0,60.0,0,0
142.0,750.53,0.05,18.75,40.03,14072.38,781.8,25,20,7,15.0,24.0,82.0,60.0,0,0
25.0,100.0,0.17,5.79,17.28,578.57,32.14,5,0,1,9.0,7.0,16.0,9.0,0,0
26.0,104.0,0.17,5.79,17.98,601.71,33.43,6,0,0,9.0,7.0,17.0,9.0,0,0
7.0,19.65,0.4,2.5,7.86,49.13,2.73,2,0,0,5.0,2.0,5.0,2.0,0,0
33.0,134.89,0.16,6.19,21.8,834.61,46.37,13,0,0,9.0,8.0,22.0,11.0,0,0
25.0,95.18,0.19,5.33,17.85,507.65,28.2,9,0,0,8.0,6.0,17.0,8.0,0,0
29.0,116.0,0.17,5.79,20.05,671.14,37.29,10,0,0,9.0,7.0,20.0,9.0,0,0
28.0,112.0,0.17,5.79,19.36,648.0,36.0,10,0,0,9.0,7.0,19.0,9.0,0,0
21.0,82.04,0.19,5.25,15.63,430.73,23.93,4,0,1,9.0,6.0,14.0,7.0,0,0
23.0,89.86,0.19,5.25,17.12,471.76,26.21,10,0,0,9.0,6.0,16.0,7.0,0,0
26.0,104.0,0.17,5.79,17.98,601.71,33.43,5,0,1,9.0,7.0,17.0,9.0,0,0
23.0,94.01,0.11,9.17,10.26,861.77,47.88,6,0,1,11.0,6.0,13.0,10.0,0,0
18.0,66.61,0.21,4.8,13.88,319.72,17.76,4,0,1,8.0,5.0,12.0,6.0,0,0
15.0,53.77,0.29,3.5,15.36,188.21,10.46,4,0,1,7.0,5.0,10.0,5.0,0,0
25.0,95.18,0.19,5.33,17.85,507.65,28.2,10,0,0,8.0,6.0,17.0,8.0,0,0
120.0,610.5,0.06,17.5,34.89,10683.67,593.54,24,17,4,14.0,20.0,70.0,50.0,0,0
129.0,691.12,0.05,20.9,33.07,14441.62,802.31,35,1,4,17.0,24.0,70.0,59.0,0,0
58.0,269.34,0.13,8.0,33.67,2154.75,119.71,17,0,2,10.0,15.0,34.0,24.0,0,0
9.0,25.27,0.38,2.67,9.47,67.38,3.74,4,0,1,4.0,3.0,5.0,4.0,0,0
300.0,1710.13,0.04,23.67,72.26,40473.12,2248.51,57,6,17,13.0,39.0,158.0,142.0,0,0
128.0,676.53,0.06,16.0,42.28,10824.5,601.36,22,12,19,13.0,26.0,64.0,64.0,0,0
258.0,1448.6,0.05,19.78,73.22,28658.69,1592.15,50,6,17,12.0,37.0,136.0,122.0,0,0
339.0,1968.69,0.04,24.19,81.4,47614.91,2645.27,65,8,19,13.0,43.0,179.0,160.0,0,0
186.0,1015.45,0.04,22.5,45.13,22847.72,1269.32,43,15,11,15.0,29.0,99.0,87.0,0,0
100.0,504.44,0.06,17.92,28.15,9037.87,502.1,36,7,30,15.0,18.0,57.0,43.0,0,0
305.0,1779.03,0.03,36.76,48.4,65391.43,3632.86,61,25,19,20.0,37.0,169.0,136.0,0,0
39.0,168.56,0.12,8.56,19.7,1442.08,80.12,14,0,4,11.0,9.0,25.0,14.0,0,0
11.0,33.0,0.4,2.5,13.2,82.5,4.58,5,0,0,4.0,4.0,6.0,5.0,0,0
67.0,318.58,0.08,12.4,25.69,3950.36,219.46,20,19,1,12.0,15.0,36.0,31.0,0,0
5.0,11.61,0.67,1.5,7.74,17.41,0.97,2,0,0,3.0,2.0,3.0,2.0,0,0
65.0,289.86,0.11,8.86,32.72,2567.36,142.63,10,0,4,8.0,14.0,34.0,31.0,0,0
51.0,236.84,0.1,9.75,24.29,2309.16,128.28,17,0,6,13.0,12.0,33.0,18.0,0,0
11.0,34.87,0.25,4.0,8.72,139.48,7.75,2,0,0,6.0,3.0,7.0,4.0,0,0
54.0,247.59,0.08,12.41,19.95,3072.34,170.69,14,1,5,13.0,11.0,33.0,21.0,0,0
83.0,399.01,0.06,16.03,24.89,6397.47,355.41,18,0,4,13.0,15.0,46.0,37.0,0,0
57.0,261.33,0.08,12.5,20.91,3266.79,181.49,16,0,5,12.0,12.0,32.0,25.0,0,0
106.0,552.2,0.07,14.61,37.8,8066.95,448.16,31,1,4,14.0,23.0,58.0,48.0,0,0
4.0,8.0,0.67,1.5,5.33,12.0,0.67,2,0,0,3.0,1.0,3.0,1.0,0,0
44.0,146.16,0.05,18.67,7.83,2728.41,151.58,11,0,0,7.0,3.0,28.0,16.0,0,0
65.0,276.12,0.06,17.33,15.93,4786.0,265.89,20,0,1,13.0,6.0,49.0,16.0,0,0
59.0,283.63,0.13,7.5,37.82,2127.25,118.18,22,0,5,10.0,18.0,32.0,27.0,0,0
50.0,232.19,0.11,9.21,25.22,2138.11,118.78,17,0,0,13.0,12.0,33.0,17.0,0,0
57.0,257.83,0.12,8.46,30.47,2181.75,121.21,13,0,1,10.0,13.0,35.0,22.0,0,0
10.0,33.22,0.29,3.5,9.49,116.27,6.46,2,0,1,7.0,3.0,7.0,3.0,0,0
102.0,495.51,0.11,9.23,53.71,4571.12,253.95,18,0,8,9.0,20.0,61.0,41.0,0,0
75.0,375.0,0.14,7.0,53.57,2625.0,145.83,14,0,1,14.0,18.0,57.0,18.0,0,0
12.0,33.69,0.2,5.0,6.74,168.44,9.36,3,0,0,5.0,2.0,8.0,4.0,0,0
15.0,42.11,0.16,6.25,6.74,263.19,14.62,3,0,0,5.0,2.0,10.0,5.0,0,0
27.0,93.4,0.17,6.0,15.57,560.43,31.13,6,0,2,6.0,5.0,17.0,10.0,0,0
82.0,385.44,0.07,15.0,25.7,5781.54,321.2,17,0,3,13.0,13.0,52.0,30.0,0,0
66.0,323.85,0.07,13.5,23.99,4372.04,242.89,21,0,5,15.0,15.0,39.0,27.0,0,0
223.0,1231.75,0.04,23.71,51.95,29204.5,1622.47,61,16,9,15.0,31.0,125.0,98.0,0,0
9.0,25.27,0.27,3.75,6.74,94.75,5.26,2,0,0,5.0,2.0,6.0,3.0,0,0
12.0,33.69,0.2,5.0,6.74,168.44,9.36,2,0,0,5.0,2.0,8.0,4.0,0,0
24.0,83.03,0.19,5.4,15.38,448.34,24.91,6,0,2,6.0,5.0,15.0,9.0,0,0
69.0,320.43,0.08,12.0,26.7,3845.11,213.62,13,0,3,12.0,13.0,43.0,26.0,0,0
89.0,432.36,0.07,14.62,29.56,6323.27,351.29,27,0,2,13.0,16.0,53.0,36.0,0,0
21.0,77.71,0.33,3.0,25.9,233.13,12.95,6,0,1,6.0,7.0,14.0,7.0,0,0
65.0,315.77,0.07,13.54,23.32,4275.02,237.5,15,0,3,16.0,13.0,43.0,22.0,0,0
51.0,236.84,0.1,10.29,23.01,2437.44,135.41,13,0,2,13.0,12.0,32.0,19.0,0,0
51.0,236.84,0.1,10.29,23.01,2437.44,135.41,13,0,2,13.0,12.0,32.0,19.0,0,0
51.0,236.84,0.1,10.29,23.01,2437.44,135.41,15,0,3,13.0,12.0,32.0,19.0,0,0
36.0,155.59,0.17,5.73,27.17,891.1,49.51,10,0,3,9.0,11.0,22.0,14.0,0,0
65.0,315.77,0.07,13.54,23.32,4275.02,237.5,15,0,3,16.0,13.0,43.0,22.0,0,0
51.0,236.84,0.1,10.29,23.01,2437.44,135.41,15,0,3,13.0,12.0,32.0,19.0,0,0
39.0,168.56,0.16,6.14,27.47,1034.31,57.46,10,0,3,9.0,11.0,24.0,15.0,0,0
119.0,530.67,0.02,50.36,10.54,26723.14,1484.62,27,10,2,15.0,7.0,72.0,47.0,0,0
269.0,1607.89,0.03,31.34,51.31,50387.2,2799.29,59,5,12,23.0,40.0,160.0,109.0,0,0
38.0,169.46,0.14,7.08,23.92,1200.33,66.69,13,0,3,10.0,12.0,21.0,17.0,0,0
278.0,1648.74,0.03,36.97,44.59,60959.0,3386.61,61,16,13,24.0,37.0,164.0,114.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,,,,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
73.0,339.0,0.05,21.75,15.59,7373.28,409.63,25,1,3,15.0,10.0,44.0,29.0,0,0
128.0,690.22,0.05,21.08,32.74,14549.77,808.32,39,4,4,17.0,25.0,66.0,62.0,0,0
100.0,524.79,0.06,16.36,32.07,8587.52,477.08,15,4,5,16.0,22.0,55.0,45.0,0,0
201.0,1097.35,0.02,41.5,26.44,45539.85,2529.99,44,20,27,22.0,22.0,118.0,83.0,0,0
179.0,999.71,0.03,35.42,28.22,35409.67,1967.2,47,19,30,23.0,25.0,102.0,77.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
80.0,392.55,0.06,16.57,23.69,6505.13,361.4,21,4,13,16.0,14.0,51.0,29.0,0,0
104.0,524.62,0.05,19.8,26.5,10387.42,577.08,21,2,12,18.0,15.0,71.0,33.0,0,0
129.0,681.82,0.04,28.47,23.95,19411.73,1078.43,29,7,13,22.0,17.0,85.0,44.0,0,0
101.0,513.83,0.05,21.94,23.42,11272.23,626.23,28,6,16,18.0,16.0,62.0,39.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
219.0,1180.92,0.04,28.31,41.72,33429.05,1857.17,50,0,14,16.0,26.0,127.0,92.0,0,0
28.0,122.98,0.12,8.13,15.14,999.25,55.51,9,3,1,13.0,8.0,18.0,10.0,0,0
268.0,1504.74,0.02,49.48,30.41,74453.39,4136.3,49,0,5,25.0,24.0,173.0,95.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
180.0,1005.29,0.03,32.15,31.27,32324.04,1795.78,55,0,4,22.0,26.0,104.0,76.0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
292.0,1731.78,0.04,28.26,61.29,48932.72,2718.48,65,1,9,18.0,43.0,157.0,135.0,0,0
122.0,586.5,0.03,29.42,19.93,17256.56,958.7,29,7,7,15.0,13.0,71.0,51.0,0,0
57.0,276.9,0.12,8.53,32.46,2362.35,131.24,12,3,4,13.0,16.0,36.0,21.0,0,0
55.0,241.58,0.05,19.5,12.39,4710.76,261.7,12,4,3,13.0,8.0,31.0,24.0,0,0
33.0,134.89,0.19,5.25,25.69,708.15,39.34,11,0,4,7.0,10.0,18.0,15.0,0,0
82.0,398.35,0.11,9.47,42.05,3773.88,209.66,14,0,5,10.0,19.0,46.0,36.0,0,0
27.0,105.49,0.11,9.0,11.72,949.37,52.74,7,0,1,9.0,6.0,15.0,12.0,0,0
32.0,125.02,0.1,10.5,11.91,1312.72,72.93,9,0,2,9.0,6.0,18.0,14.0,0,0
27.0,102.8,0.09,10.8,9.52,1110.22,61.68,8,0,1,9.0,5.0,15.0,12.0,0,0
29.0,113.3,0.25,4.0,28.32,453.2,25.18,8,1,2,6.0,9.0,17.0,12.0,0,0
50.0,226.18,0.06,15.56,14.54,3518.33,195.46,15,0,3,14.0,9.0,30.0,20.0,0,0
31.0,131.69,0.17,5.85,22.51,770.36,42.8,15,0,3,9.0,10.0,18.0,13.0,0,0
13.0,46.6,0.29,3.5,13.32,163.12,9.06,4,0,1,7.0,5.0,8.0,5.0,0,0
9.0,25.27,0.67,1.5,16.84,37.9,2.11,3,0,0,3.0,4.0,5.0,4.0,0,0
